run_id,model_key,strategy,group,group_col,n,accuracy,precision_macro,recall_macro,f1_macro,f1_weighted,f1_micro,invalid_rate
qwen-0.8b_few-shot,qwen-0.8b,few-shot,"(2.999, 10.0]",question_words_bin,11,0.36363636363636365,0.27777777777777773,0.3611111111111111,0.2871794871794872,0.27692307692307694,0.36363636363636365,0.0
qwen-0.8b_few-shot,qwen-0.8b,few-shot,"(305.0, 1220.0]",answer_words_bin,10,0.4,0.14814814814814814,0.26666666666666666,0.19047619047619047,0.2857142857142857,0.4,0.0
qwen-0.8b_few-shot,qwen-0.8b,few-shot,"(5.999, 65.667]",answer_words_bin,10,0.4,0.26666666666666666,0.3666666666666667,0.29523809523809524,0.3571428571428571,0.4,0.0
qwen-0.8b_few-shot,qwen-0.8b,few-shot,"(65.667, 305.0]",answer_words_bin,10,0.5,0.36507936507936506,0.5,0.3904761904761904,0.40857142857142853,0.5,0.0
qwen-0.8b_few-shot,qwen-0.8b,few-shot,"(321.667, 1246.0]",combined_words_bin,10,0.4,0.14814814814814814,0.26666666666666666,0.19047619047619047,0.2857142857142857,0.4,0.0
qwen-0.8b_few-shot,qwen-0.8b,few-shot,"(75.0, 321.667]",combined_words_bin,10,0.5,0.36507936507936506,0.5,0.3904761904761904,0.40857142857142853,0.5,0.0
qwen-0.8b_few-shot,qwen-0.8b,few-shot,"(9.999, 75.0]",combined_words_bin,10,0.4,0.26666666666666666,0.3666666666666667,0.29523809523809524,0.3571428571428571,0.4,0.0
qwen-0.8b_cot,qwen-0.8b,cot,"(10.0, 16.667]",question_words_bin,9,0.5555555555555556,0.3833333333333333,0.5333333333333333,0.41269841269841273,0.4973544973544974,0.5555555555555556,0.0
qwen-0.8b_cot,qwen-0.8b,cot,"(16.667, 76.0]",question_words_bin,10,0.3,0.19444444444444442,0.3333333333333333,0.24444444444444446,0.22666666666666666,0.3,0.0
qwen-0.8b_cot,qwen-0.8b,cot,"(2.999, 10.0]",question_words_bin,11,0.36363636363636365,0.2261904761904762,0.3611111111111111,0.27705627705627706,0.2762691853600944,0.36363636363636365,0.0
qwen-0.8b_cot,qwen-0.8b,cot,"(305.0, 1220.0]",answer_words_bin,10,0.3,0.14285714285714285,0.19999999999999998,0.16666666666666666,0.25,0.3,0.0
qwen-0.8b_cot,qwen-0.8b,cot,"(5.999, 65.667]",answer_words_bin,10,0.4,0.25,0.3666666666666667,0.2929292929292929,0.33939393939393936,0.4,0.0
qwen-0.8b_cot,qwen-0.8b,cot,"(65.667, 305.0]",answer_words_bin,10,0.5,0.36507936507936506,0.5,0.3904761904761904,0.40857142857142853,0.5,0.0
qwen-0.8b_cot,qwen-0.8b,cot,"(321.667, 1246.0]",combined_words_bin,10,0.3,0.14285714285714285,0.19999999999999998,0.16666666666666666,0.25,0.3,0.0
qwen-0.8b_cot,qwen-0.8b,cot,"(75.0, 321.667]",combined_words_bin,10,0.5,0.36507936507936506,0.5,0.3904761904761904,0.40857142857142853,0.5,0.0
qwen-0.8b_cot,qwen-0.8b,cot,"(9.999, 75.0]",combined_words_bin,10,0.4,0.25,0.3666666666666667,0.2929292929292929,0.33939393939393936,0.4,0.0
qwen-0.8b_self-check,qwen-0.8b,self-check,"(10.0, 16.667]",question_words_bin,9,0.4444444444444444,0.2833333333333333,0.3666666666666667,0.3111111111111111,0.4074074074074074,0.4444444444444444,0.0
qwen-0.8b_self-check,qwen-0.8b,self-check,"(16.667, 76.0]",question_words_bin,10,0.3,0.19444444444444442,0.3333333333333333,0.24444444444444446,0.22666666666666666,0.3,0.0
qwen-0.8b_self-check,qwen-0.8b,self-check,"(2.999, 10.0]",question_words_bin,11,0.2727272727272727,0.21428571428571427,0.27777777777777773,0.2333333333333333,0.23636363636363636,0.2727272727272727,0.0
qwen-0.8b_self-check,qwen-0.8b,self-check,"(305.0, 1220.0]",answer_words_bin,10,0.2,0.1111111111111111,0.13333333333333333,0.12121212121212122,0.18181818181818182,0.2,0.0
qwen-0.8b_self-check,qwen-0.8b,self-check,"(5.999, 65.667]",answer_words_bin,10,0.3,0.14285714285714285,0.19999999999999998,0.16666666666666666,0.25,0.3,0.0
qwen-0.8b_self-check,qwen-0.8b,self-check,"(65.667, 305.0]",answer_words_bin,10,0.5,0.3333333333333333,0.5,0.39814814814814814,0.4027777777777778,0.5,0.0
qwen-0.8b_self-check,qwen-0.8b,self-check,"(321.667, 1246.0]",combined_words_bin,10,0.2,0.1111111111111111,0.13333333333333333,0.12121212121212122,0.18181818181818182,0.2,0.0
qwen-0.8b_self-check,qwen-0.8b,self-check,"(75.0, 321.667]",combined_words_bin,10,0.5,0.3333333333333333,0.5,0.39814814814814814,0.4027777777777778,0.5,0.0
qwen-0.8b_self-check,qwen-0.8b,self-check,"(9.999, 75.0]",combined_words_bin,10,0.3,0.14285714285714285,0.19999999999999998,0.16666666666666666,0.25,0.3,0.0
